PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,PlaytimeCategory,PurchaseStatus
13530,46,Female,USA,Sports,9,0,Easy,0,144,47,7,Low,Low,No Purchase
13531,25,Female,USA,Action,6,1,Medium,0,30,19,17,Low,Low,Purchased
13532,38,Female,USA,Sports,2,0,Easy,1,12,21,7,Low,Low,No Purchase
13533,25,Female,Asia,Strategy,19,0,Easy,7,132,82,48,Medium,Medium,No Purchase
13534,43,Female,USA,Simulation,5,1,Easy,19,121,82,36,High,Low,Purchased
13535,40,Female,Other,Strategy,21,0,Easy,4,14,35,47,Low,Medium,No Purchase
13536,30,Male,USA,Simulation,9,0,Easy,6,139,66,32,Medium,Low,No Purchase
13537,49,Male,USA,RPG,22,0,Easy,4,38,70,45,Low,Medium,No Purchase
13538,34,Male,Other,RPG,24,0,Medium,4,48,28,4,Low,Medium,No Purchase
13539,17,Female,Asia,Action,13,1,Easy,16,144,59,27,Medium,Medium,Purchased
13540,15,Male,Europe,Sports,13,0,Easy,5,96,27,22,Medium,Medium,No Purchase
13541,15,Male,Asia,Simulation,9,1,Easy,15,44,75,7,Medium,Low,Purchased
13542,31,Female,Other,RPG,22,1,Hard,17,85,36,2,High,Medium,Purchased
13543,16,Male,Asia,Action,7,0,Easy,18,80,5,46,High,Low,No Purchase
13544,43,Female,Other,RPG,14,0,Medium,9,142,67,15,Medium,Medium,No Purchase
13545,34,Female,USA,Simulation,15,0,Easy,18,152,34,9,High,Medium,No Purchase
13546,20,Female,Europe,Sports,23,0,Medium,9,166,9,23,Medium,Medium,No Purchase
13547,22,Female,Asia,Simulation,10,0,Hard,2,61,7,16,Low,Medium,No Purchase
13548,43,Female,Europe,Strategy,6,0,Hard,15,80,25,0,Low,Low,No Purchase
13549,47,Female,Europe,RPG,9,0,Easy,1,29,16,26,Low,Low,No Purchase
13550,17,Male,Other,RPG,17,0,Hard,3,123,34,44,Medium,Medium,No Purchase
13551,49,Female,USA,Simulation,6,0,Hard,19,166,78,47,High,Low,No Purchase
13552,19,Female,Europe,Simulation,12,0,Easy,10,32,18,42,Low,Medium,No Purchase
13553,41,Male,Europe,RPG,1,0,Easy,11,87,20,42,Medium,Low,No Purchase
13554,26,Male,USA,Action,15,0,Easy,7,101,43,20,Medium,Medium,No Purchase
13555,34,Male,USA,Simulation,12,0,Easy,18,122,67,7,High,Medium,No Purchase
13556,34,Male,Asia,Simulation,11,1,Easy,11,15,73,36,Low,Medium,Purchased
13557,23,Male,Other,Action,5,0,Easy,1,50,98,18,Low,Low,No Purchase
13558,18,Female,Europe,Strategy,17,0,Easy,4,164,45,23,Medium,Medium,No Purchase
13559,33,Male,Europe,Action,22,0,Easy,1,162,20,47,Low,Medium,No Purchase
13560,41,Male,Asia,Simulation,7,1,Easy,0,20,73,0,Low,Low,Purchased
13561,27,Male,Other,Sports,24,1,Easy,14,88,51,27,Medium,Medium,Purchased
13562,27,Male,USA,RPG,3,1,Easy,1,74,62,5,Low,Low,Purchased
13563,36,Male,Europe,Simulation,7,0,Easy,19,36,62,37,Medium,Low,No Purchase
13564,42,Male,Europe,Simulation,7,1,Medium,12,46,20,27,Medium,Low,Purchased
13565,36,Female,Europe,Sports,16,0,Hard,0,45,32,29,Low,Medium,No Purchase
13566,33,Female,USA,Sports,2,0,Easy,8,76,55,48,Medium,Low,No Purchase
13567,22,Female,Other,Strategy,14,0,Easy,18,81,72,18,Low,Medium,No Purchase
13568,22,Male,USA,Action,22,0,Hard,19,157,60,21,High,Medium,No Purchase
13569,40,Female,USA,RPG,22,0,Medium,6,144,15,46,Medium,Medium,No Purchase
13570,40,Female,USA,Sports,24,1,Medium,5,136,48,39,Medium,Medium,Purchased
13571,37,Female,Asia,Action,20,1,Easy,8,65,49,1,Medium,Medium,Purchased
13572,27,Male,Europe,Strategy,6,0,Medium,5,173,38,45,Medium,Low,No Purchase
13573,42,Male,USA,Sports,4,0,Easy,1,50,83,0,Low,Low,No Purchase
13574,23,Male,USA,Action,1,0,Hard,3,179,25,23,Medium,Low,No Purchase
13575,34,Female,USA,Strategy,8,0,Hard,12,145,87,33,High,Low,No Purchase
13576,33,Female,Asia,RPG,23,0,Easy,17,101,12,27,High,Medium,No Purchase
13577,26,Male,Other,Action,14,0,Easy,14,34,93,23,Medium,Medium,No Purchase
13578,29,Male,USA,Action,8,0,Easy,7,53,97,3,Medium,Low,No Purchase
13579,45,Female,Europe,Sports,0,0,Medium,19,146,52,37,High,Low,No Purchase
13580,28,Female,USA,Strategy,14,0,Easy,12,49,41,47,Medium,Medium,No Purchase
13581,25,Female,Europe,Simulation,23,0,Medium,2,130,90,27,Medium,Medium,No Purchase
13582,40,Female,Europe,Sports,24,0,Easy,18,140,38,40,High,Medium,No Purchase
13583,41,Male,Europe,Simulation,13,0,Medium,0,72,97,13,Low,Medium,No Purchase
13584,25,Male,USA,Action,20,0,Easy,15,165,57,36,Low,Medium,No Purchase
13585,48,Female,Asia,Strategy,3,0,Easy,4,48,14,36,Low,Low,No Purchase
13586,33,Female,Asia,Simulation,24,1,Medium,10,133,10,22,Medium,Medium,Purchased
13587,20,Female,Other,Action,13,0,Easy,9,41,64,28,Medium,Medium,No Purchase
13588,42,Male,Europe,Action,9,0,Easy,6,112,43,40,Medium,Low,No Purchase
13589,15,Male,USA,Simulation,9,0,Easy,16,83,72,9,Medium,Low,No Purchase
13590,49,Male,Europe,Strategy,19,0,Easy,11,51,64,32,Low,Medium,No Purchase
13591,22,Male,Asia,RPG,22,0,Hard,17,13,96,36,Medium,Medium,No Purchase
13592,21,Male,Other,Action,23,0,Medium,16,28,44,22,Medium,Medium,No Purchase
13593,25,Female,USA,RPG,14,0,Medium,18,101,32,35,High,Medium,No Purchase
13594,18,Female,Asia,Action,13,0,Easy,10,155,55,45,High,Medium,No Purchase
13595,39,Male,Europe,RPG,7,0,Easy,8,107,79,45,Medium,Low,No Purchase
13596,26,Male,USA,Action,17,0,Easy,2,90,34,49,Low,Medium,No Purchase
13597,40,Female,USA,RPG,4,1,Easy,19,160,45,4,High,Low,Purchased
13598,26,Male,Asia,Action,24,0,Easy,0,80,74,42,Low,Medium,No Purchase
13599,38,Female,USA,Strategy,21,0,Easy,19,91,76,20,High,Medium,No Purchase
13600,30,Male,Europe,Simulation,15,0,Medium,2,116,96,14,Low,Medium,No Purchase
13601,27,Male,Europe,Action,10,0,Hard,6,40,77,29,Medium,Medium,No Purchase
13602,39,Male,USA,Action,20,0,Easy,5,152,63,11,Medium,Medium,No Purchase
13603,18,Male,Asia,Strategy,15,1,Easy,6,30,97,18,Low,Medium,Purchased
13604,25,Male,USA,RPG,22,0,Hard,14,141,2,42,High,Medium,No Purchase
13605,46,Female,Asia,Action,9,0,Easy,19,77,63,20,High,Low,No Purchase
13606,21,Female,Europe,Sports,20,1,Medium,1,125,38,19,Low,Medium,Purchased
13607,25,Female,USA,RPG,0,0,Medium,14,77,96,10,Medium,Low,No Purchase
13608,42,Female,Asia,Simulation,4,1,Hard,8,31,98,14,Low,Low,Purchased
13609,37,Male,Asia,Simulation,19,0,Hard,0,133,22,18,High,Medium,No Purchase
13610,37,Male,USA,Action,19,0,Easy,16,118,76,25,High,Medium,No Purchase
13611,42,Female,Europe,Strategy,11,0,Easy,8,86,9,43,High,Medium,No Purchase
13612,40,Male,USA,RPG,4,0,Easy,8,92,43,47,Medium,Low,No Purchase
13613,39,Female,Asia,Simulation,1,0,Easy,2,159,4,3,Low,Low,No Purchase
13614,43,Male,Other,Simulation,8,0,Medium,4,18,23,3,Low,Low,No Purchase
13615,33,Female,Europe,Action,15,0,Hard,15,19,56,17,Low,Medium,No Purchase
13616,47,Female,USA,Action,9,0,Easy,16,62,43,42,Medium,Low,No Purchase
13617,28,Male,Asia,Simulation,21,0,Hard,12,12,99,2,Low,Medium,No Purchase
13618,28,Male,Europe,Sports,3,0,Medium,13,13,3,43,Low,Low,No Purchase
13619,49,Male,Europe,Sports,5,0,Hard,2,121,97,38,Medium,Low,No Purchase
13620,44,Male,USA,Strategy,18,0,Easy,7,72,67,25,Medium,Medium,No Purchase
13621,42,Female,Europe,Strategy,16,0,Easy,17,38,53,29,Medium,Medium,No Purchase
13622,31,Male,Europe,Strategy,11,0,Easy,4,119,94,27,Medium,Medium,No Purchase
13623,17,Male,USA,Action,22,0,Easy,5,154,92,49,Medium,Medium,No Purchase
13624,30,Female,USA,Strategy,1,0,Easy,8,161,93,7,Medium,Low,No Purchase
13625,44,Female,Europe,Simulation,2,1,Easy,8,173,81,19,High,Low,Purchased
13626,43,Male,Europe,Strategy,1,0,Easy,4,148,15,24,Medium,Low,No Purchase
13627,29,Female,USA,Simulation,15,0,Hard,13,174,34,12,Low,Medium,No Purchase
13628,39,Male,USA,Action,3,0,Hard,17,71,6,31,Medium,Low,No Purchase
13629,37,Female,USA,Action,20,0,Medium,5,141,20,4,Medium,Medium,No Purchase
13630,39,Male,Other,Sports,13,1,Easy,8,50,66,4,Medium,Medium,Purchased
13631,21,Female,USA,Simulation,4,1,Easy,14,75,44,31,Medium,Low,Purchased
13632,36,Female,Asia,Sports,16,0,Medium,6,12,12,41,Low,Medium,No Purchase
13633,31,Male,Europe,RPG,17,0,Hard,4,27,13,5,Low,Medium,No Purchase
13634,32,Male,Europe,RPG,23,0,Easy,6,134,43,49,Medium,Medium,No Purchase
13635,24,Male,Other,Simulation,4,0,Medium,14,168,15,4,High,Low,No Purchase
13636,24,Female,USA,Sports,7,0,Easy,19,110,48,17,High,Low,No Purchase
13637,21,Female,Asia,Action,2,1,Easy,11,87,16,30,Medium,Low,Purchased
13638,41,Female,Europe,Action,17,0,Easy,15,61,70,2,Medium,Medium,No Purchase
13639,47,Female,Other,Simulation,24,0,Easy,12,154,83,44,High,Medium,No Purchase
13640,15,Female,USA,Action,5,0,Easy,1,30,54,40,Low,Low,No Purchase
13641,48,Female,Europe,Sports,22,0,Easy,17,28,58,24,Medium,Medium,No Purchase
13642,18,Female,Other,Sports,19,0,Easy,10,29,47,11,Low,Medium,No Purchase
13643,31,Male,USA,Strategy,4,0,Easy,16,46,3,16,High,Low,No Purchase
13644,18,Female,Other,Strategy,16,0,Easy,2,54,71,7,Low,Medium,No Purchase
13645,40,Male,Asia,Action,3,0,Hard,10,145,44,31,High,Low,No Purchase
13646,18,Female,USA,Strategy,9,0,Easy,1,70,71,46,Low,Low,No Purchase
13647,15,Male,USA,Strategy,18,0,Easy,9,71,10,22,Medium,Medium,No Purchase
13648,21,Male,USA,Simulation,22,0,Hard,15,155,63,47,High,Medium,No Purchase
13649,44,Male,USA,RPG,17,0,Easy,11,117,49,38,Medium,Medium,No Purchase
13650,23,Female,Europe,Action,5,0,Hard,18,69,83,13,Medium,Low,No Purchase
13651,49,Male,Other,Strategy,19,0,Easy,11,27,4,41,Low,Medium,No Purchase
13652,22,Female,Europe,RPG,14,0,Easy,3,144,81,7,Medium,Medium,No Purchase
13653,38,Male,Europe,Simulation,10,0,Medium,12,111,63,10,Medium,Medium,No Purchase
13654,33,Male,USA,RPG,5,0,Easy,13,52,98,27,Medium,Low,No Purchase
13655,41,Male,Europe,Action,18,0,Easy,4,66,64,39,High,Medium,No Purchase
13656,46,Male,Europe,Strategy,10,0,Hard,18,103,37,5,High,Medium,No Purchase
13657,28,Male,Asia,Strategy,7,0,Medium,3,174,36,31,Medium,Low,No Purchase
13658,32,Male,Europe,Simulation,3,0,Easy,19,175,59,13,High,Low,No Purchase
13659,42,Male,Asia,RPG,15,0,Easy,2,178,47,24,Medium,Medium,No Purchase
13660,43,Male,Asia,Sports,14,0,Easy,3,68,49,43,Low,Medium,No Purchase
13661,30,Male,USA,Strategy,23,0,Easy,19,73,30,43,High,Medium,No Purchase
13662,49,Female,USA,Sports,17,0,Easy,6,106,46,45,Medium,Medium,No Purchase
13663,45,Male,USA,Sports,13,0,Easy,12,166,75,38,High,Medium,No Purchase
13664,18,Male,USA,Strategy,8,0,Hard,4,46,67,19,Low,Low,No Purchase
13665,31,Male,USA,Sports,17,0,Medium,9,73,61,6,Medium,Medium,No Purchase
13666,40,Male,Europe,RPG,8,0,Medium,9,100,91,8,Medium,Low,No Purchase
13667,18,Male,USA,Strategy,6,0,Medium,9,51,63,1,Medium,Low,No Purchase
13668,44,Female,Europe,Sports,19,1,Easy,3,92,46,39,Medium,Medium,Purchased
13669,44,Female,USA,Action,7,0,Easy,11,22,20,1,Low,Low,No Purchase
13670,36,Male,Europe,Action,3,0,Easy,9,31,2,13,Medium,Low,No Purchase
13671,25,Male,Other,Action,4,0,Easy,6,77,85,43,Low,Low,No Purchase
13672,16,Male,Europe,RPG,13,1,Medium,12,161,61,37,High,Medium,Purchased
13673,26,Male,Europe,RPG,19,0,Medium,7,47,40,48,Medium,Medium,No Purchase
13674,44,Male,Asia,Sports,6,0,Medium,3,106,74,46,Medium,Low,No Purchase
13675,32,Male,USA,Sports,14,0,Medium,12,167,60,45,High,Medium,No Purchase
13676,40,Female,USA,Simulation,1,0,Easy,7,69,34,10,Medium,Low,No Purchase
13677,21,Male,Other,Sports,11,0,Medium,2,99,40,13,Low,Medium,No Purchase
13678,15,Male,Asia,Strategy,3,0,Hard,13,92,56,11,Medium,Low,No Purchase
13679,40,Female,USA,Strategy,24,1,Medium,10,110,21,34,Medium,Medium,Purchased
13680,37,Male,USA,RPG,10,1,Hard,17,145,11,43,Medium,Medium,Purchased
13681,40,Male,Europe,RPG,4,0,Easy,12,176,26,13,High,Low,No Purchase
13682,20,Female,Other,RPG,18,1,Hard,13,18,66,30,Medium,Medium,Purchased
13683,20,Male,Europe,RPG,5,0,Easy,17,163,5,11,Low,Low,No Purchase
13684,22,Female,USA,Action,0,1,Medium,5,137,21,31,High,Low,Purchased
13685,38,Male,Europe,Action,9,0,Medium,1,48,21,19,Low,Low,No Purchase
13686,36,Male,USA,Sports,15,0,Easy,10,52,64,2,Medium,Medium,No Purchase
13687,33,Female,USA,Action,7,0,Easy,17,60,37,24,Medium,Low,No Purchase
13688,32,Male,USA,Simulation,10,0,Hard,11,75,29,48,Medium,Medium,No Purchase
13689,45,Male,Europe,Action,7,0,Easy,12,17,84,42,Medium,Low,No Purchase
13690,44,Male,Europe,RPG,21,0,Hard,1,161,37,8,Low,Medium,No Purchase
13691,47,Female,Asia,Sports,6,0,Hard,19,136,20,41,High,Low,No Purchase
13692,24,Female,Europe,Strategy,3,0,Medium,9,96,33,28,Medium,Low,No Purchase
13693,26,Male,Europe,Simulation,9,1,Medium,4,110,63,37,Medium,Low,Purchased
13694,44,Female,Asia,Simulation,8,0,Easy,10,158,35,33,High,Low,No Purchase
13695,41,Female,USA,Strategy,14,0,Easy,11,136,85,10,High,Medium,No Purchase
13696,23,Female,USA,Strategy,18,1,Medium,3,102,36,49,Medium,Medium,Purchased
13697,35,Male,USA,RPG,20,0,Medium,14,156,86,27,High,Medium,No Purchase
13698,26,Female,USA,Action,15,1,Easy,12,111,14,10,Medium,Medium,Purchased
13699,43,Male,USA,Action,24,1,Easy,0,168,55,41,Low,Medium,Purchased
13700,47,Female,Other,Simulation,14,0,Easy,13,103,97,40,High,Medium,No Purchase
13701,29,Male,USA,Action,0,0,Easy,0,99,56,40,Low,Low,No Purchase
13702,16,Male,USA,Action,4,0,Easy,15,16,17,21,Low,Low,No Purchase
13703,32,Female,Europe,Strategy,9,0,Easy,5,43,52,48,Medium,Low,No Purchase
13704,17,Female,USA,Strategy,8,1,Easy,15,165,5,36,High,Low,Purchased
13705,21,Male,USA,Strategy,7,0,Easy,12,126,73,17,High,Low,No Purchase
13706,32,Male,USA,Strategy,16,0,Medium,14,26,33,32,Medium,Medium,No Purchase
13707,47,Male,Other,Action,7,0,Easy,18,12,92,17,Low,Low,No Purchase
13708,45,Male,USA,Strategy,8,0,Easy,9,176,24,49,High,Low,No Purchase
13709,25,Male,USA,Strategy,22,1,Medium,15,57,97,0,Medium,Medium,Purchased
13710,18,Male,Asia,Sports,23,0,Medium,1,148,39,30,Low,Medium,No Purchase
13711,32,Male,USA,RPG,0,1,Hard,9,28,94,37,Medium,Low,Purchased
13712,18,Male,Europe,Sports,11,1,Easy,11,83,11,36,Medium,Medium,Purchased
13713,48,Male,USA,Action,9,0,Medium,15,103,44,46,High,Low,No Purchase
13714,43,Female,Asia,Strategy,12,1,Easy,18,42,24,13,Medium,Medium,Purchased
13715,38,Male,Asia,Action,23,0,Easy,17,116,45,31,High,Medium,No Purchase
13716,36,Female,USA,Simulation,17,1,Easy,5,100,85,47,Medium,Medium,Purchased
13717,16,Female,Other,Action,23,1,Easy,13,146,39,15,High,Medium,Purchased
13718,20,Male,Europe,Sports,8,0,Hard,16,105,99,3,High,Low,No Purchase
13719,39,Male,Asia,Sports,4,0,Medium,12,80,65,34,Medium,Low,No Purchase
13720,35,Male,Asia,RPG,16,0,Easy,5,129,19,15,Medium,Medium,No Purchase
13721,30,Male,Europe,Strategy,13,1,Medium,18,24,76,16,Medium,Medium,Purchased
13722,45,Male,Asia,Sports,20,0,Easy,4,125,68,8,Medium,Medium,No Purchase
13723,28,Male,USA,Sports,21,0,Easy,13,132,82,43,High,Medium,No Purchase
13724,42,Female,USA,Action,10,0,Hard,7,101,51,34,Medium,Medium,No Purchase
13725,46,Male,USA,Simulation,20,0,Medium,10,42,18,3,Medium,Medium,No Purchase
13726,42,Female,USA,Strategy,8,0,Medium,1,130,67,47,Low,Low,No Purchase
13727,23,Male,Other,RPG,5,1,Medium,16,61,46,2,Medium,Low,Purchased
13728,36,Male,Other,RPG,11,0,Easy,15,145,51,6,High,Medium,No Purchase
13729,46,Male,USA,Simulation,20,0,Medium,16,47,73,40,Medium,Medium,No Purchase
13730,19,Male,USA,Simulation,11,1,Hard,7,136,35,44,Medium,Medium,Purchased
13731,37,Female,Europe,RPG,11,1,Hard,1,40,35,25,Low,Medium,Purchased
13732,19,Male,USA,Simulation,1,1,Hard,19,156,13,18,High,Low,Purchased
13733,46,Male,Asia,Sports,3,0,Easy,7,173,67,35,Medium,Low,No Purchase
13734,24,Male,Europe,Sports,11,0,Easy,12,141,60,21,High,Medium,No Purchase
13735,29,Male,Europe,Action,12,0,Medium,16,33,46,24,Medium,Medium,No Purchase
13736,21,Female,Europe,Action,2,0,Easy,3,90,88,44,Medium,Low,No Purchase
13737,43,Female,USA,Action,2,0,Easy,16,172,85,27,High,Low,No Purchase
13738,17,Female,USA,Simulation,15,0,Easy,10,37,97,21,Medium,Medium,No Purchase
13739,33,Male,USA,RPG,13,0,Medium,7,97,91,18,Medium,Medium,No Purchase
13740,24,Male,Asia,Strategy,18,0,Easy,0,11,11,49,Low,Medium,No Purchase
13741,42,Male,USA,Sports,17,0,Easy,15,115,54,36,High,Medium,No Purchase
13742,43,Female,Other,RPG,7,0,Easy,3,60,15,1,Low,Low,No Purchase
13743,29,Male,USA,RPG,16,0,Hard,19,70,66,29,High,Medium,No Purchase
13744,49,Female,Europe,RPG,14,0,Medium,17,121,39,40,High,Medium,No Purchase
13745,20,Female,USA,RPG,0,0,Easy,7,44,26,21,Low,Low,No Purchase
13746,26,Female,Other,Simulation,10,0,Medium,19,77,12,19,High,Medium,No Purchase
13747,27,Male,USA,Sports,17,0,Easy,4,115,85,31,Medium,Medium,No Purchase
13748,43,Male,Europe,RPG,22,0,Easy,2,157,95,39,Medium,Medium,No Purchase
13749,33,Female,Other,Strategy,3,0,Easy,6,14,79,36,Low,Low,No Purchase
13750,17,Female,USA,RPG,5,0,Easy,3,33,63,26,Low,Low,No Purchase
13751,22,Female,Europe,Simulation,18,1,Hard,5,98,94,23,Medium,Medium,Purchased
13752,22,Male,Europe,Simulation,2,1,Medium,10,33,36,20,Medium,Low,Purchased
13753,34,Female,USA,Strategy,1,0,Easy,8,88,20,29,Medium,Low,No Purchase
13754,18,Male,Europe,Strategy,8,0,Easy,0,89,87,2,Low,Low,No Purchase
13755,35,Male,Europe,Action,8,1,Medium,8,60,54,29,Medium,Low,Purchased
13756,17,Female,USA,Action,12,0,Medium,18,53,51,33,Medium,Medium,No Purchase
13757,22,Male,Asia,Action,6,0,Hard,18,118,26,27,High,Low,No Purchase
13758,37,Female,Europe,Sports,0,1,Easy,18,127,10,10,High,Low,Purchased
13759,30,Male,Europe,Action,22,0,Easy,13,20,35,13,Low,Medium,No Purchase
13760,27,Male,Other,RPG,23,1,Medium,1,156,6,16,Low,Medium,Purchased
13761,17,Male,Europe,Action,24,1,Medium,13,28,7,28,Medium,Medium,Purchased
13762,23,Male,Asia,Simulation,23,0,Hard,9,95,45,24,Medium,Medium,No Purchase
13763,28,Male,Asia,Strategy,20,0,Hard,1,13,34,22,Low,Medium,No Purchase
13764,27,Male,Europe,Simulation,14,0,Easy,1,37,15,18,Low,Medium,No Purchase
13765,21,Female,Asia,Strategy,13,0,Easy,17,10,72,34,Low,Medium,No Purchase
13766,29,Male,USA,Simulation,2,0,Hard,10,71,77,31,Medium,Low,No Purchase
13767,21,Female,USA,RPG,21,0,Easy,7,89,92,4,Medium,Medium,No Purchase
13768,48,Male,Europe,Simulation,6,0,Easy,16,118,77,45,High,Low,No Purchase
13769,36,Female,Other,Strategy,18,1,Easy,17,37,99,3,Medium,Medium,Purchased
13770,38,Male,USA,Sports,17,0,Medium,9,54,7,1,Medium,Medium,No Purchase
13771,15,Male,Asia,Strategy,18,0,Hard,1,23,44,26,Low,Medium,No Purchase
13772,24,Female,USA,Strategy,3,0,Hard,8,40,49,31,Medium,Low,No Purchase
13773,30,Male,Europe,Strategy,11,0,Medium,1,154,49,18,Low,Medium,No Purchase
13774,22,Female,Europe,Strategy,17,0,Easy,6,147,93,13,Medium,Medium,No Purchase
13775,39,Male,Europe,Simulation,0,0,Medium,16,164,4,8,High,Low,No Purchase
13776,26,Female,USA,Action,10,0,Easy,19,82,20,30,High,Medium,No Purchase
13777,39,Male,USA,Sports,8,0,Medium,3,102,27,47,Medium,Low,No Purchase
13778,31,Male,Other,Action,19,0,Easy,1,130,46,48,Medium,Medium,No Purchase
13779,40,Male,Europe,Simulation,12,0,Easy,17,131,7,13,High,Medium,No Purchase
13780,28,Male,USA,Sports,14,1,Easy,15,66,44,22,Medium,Medium,Purchased
13781,37,Male,USA,Strategy,2,0,Medium,3,156,29,4,Medium,Low,No Purchase
13782,20,Male,USA,Simulation,4,0,Medium,14,81,4,15,Medium,Low,No Purchase
13783,19,Male,Europe,Action,18,0,Hard,13,13,4,1,Low,Medium,No Purchase
13784,39,Female,Asia,Action,12,0,Easy,2,170,12,1,Low,Medium,No Purchase
13785,32,Female,Other,Sports,4,0,Easy,9,167,89,8,High,Low,No Purchase
13786,27,Male,Asia,Strategy,0,0,Medium,4,161,60,24,Medium,Low,No Purchase
13787,28,Male,Europe,Sports,9,1,Hard,11,170,54,18,High,Low,Purchased
13788,42,Male,Europe,Sports,8,0,Easy,16,95,63,3,High,Low,No Purchase
13789,32,Female,Europe,Action,9,0,Hard,8,35,70,16,Medium,Low,No Purchase
13790,42,Male,Europe,Strategy,1,0,Easy,18,115,32,17,High,Low,No Purchase
13791,41,Female,Asia,RPG,22,0,Hard,17,77,78,12,Medium,Medium,No Purchase
13792,46,Male,USA,Strategy,10,1,Medium,7,60,44,7,Medium,Medium,Purchased
13793,23,Male,USA,Strategy,18,0,Medium,3,100,24,2,Low,Medium,No Purchase
13794,46,Male,Other,Action,5,1,Easy,6,15,68,22,High,Low,Purchased
13795,34,Male,Europe,Strategy,0,0,Medium,3,52,96,37,Medium,Low,No Purchase
13796,42,Male,Europe,Action,18,0,Medium,3,97,58,6,Low,Medium,No Purchase
13797,47,Female,Asia,Sports,22,0,Medium,6,56,47,30,Medium,Medium,No Purchase
13798,18,Male,Asia,Simulation,14,0,Hard,15,45,60,12,Medium,Medium,No Purchase
13799,48,Male,USA,Strategy,4,0,Easy,11,103,71,42,Medium,Low,No Purchase
13800,17,Female,Europe,RPG,17,0,Hard,17,104,69,42,High,Medium,No Purchase
13801,40,Male,USA,Action,23,1,Medium,8,133,9,42,Low,Medium,Purchased
13802,22,Male,USA,Action,23,0,Easy,0,25,88,22,Low,Medium,No Purchase
13803,20,Female,Other,RPG,12,0,Medium,16,18,29,15,Low,Medium,No Purchase
13804,30,Female,Asia,Sports,20,1,Hard,8,117,85,26,Low,Medium,Purchased
13805,38,Male,Other,Simulation,18,1,Easy,6,45,97,29,Medium,Medium,Purchased
13806,44,Female,Asia,Simulation,9,0,Medium,9,110,98,49,Medium,Low,No Purchase
13807,27,Male,Europe,Strategy,10,0,Easy,7,119,87,2,Medium,Medium,No Purchase
13808,19,Male,Asia,Sports,10,0,Easy,10,142,55,15,High,Medium,No Purchase
13809,39,Male,Asia,Sports,1,0,Medium,15,144,81,28,High,Low,No Purchase
13810,34,Male,USA,Action,16,0,Easy,6,51,24,32,Medium,Medium,No Purchase
13811,32,Female,Europe,Strategy,13,0,Hard,5,98,93,6,Medium,Medium,No Purchase
13812,32,Female,USA,RPG,18,0,Easy,15,10,93,39,Medium,Medium,No Purchase
13813,16,Male,USA,Sports,8,0,Easy,3,33,95,24,Low,Low,No Purchase
13814,24,Male,USA,Simulation,1,0,Medium,7,174,83,29,Medium,Low,No Purchase
13815,26,Female,Europe,Sports,13,0,Easy,7,99,88,32,Medium,Medium,No Purchase
13816,27,Female,USA,Action,20,1,Easy,1,62,65,40,Low,Medium,Purchased
13817,25,Male,USA,Sports,20,0,Hard,17,84,64,36,High,Medium,No Purchase
13818,33,Male,Asia,RPG,19,0,Hard,8,13,55,30,Low,Medium,No Purchase
13819,49,Female,Asia,Simulation,13,0,Easy,0,171,68,36,High,Medium,No Purchase
13820,40,Female,USA,Strategy,18,0,Easy,10,19,65,15,Low,Medium,No Purchase
13821,28,Male,Other,Strategy,3,0,Medium,0,143,19,3,Low,Low,No Purchase
13822,38,Female,Asia,Sports,5,0,Easy,16,83,53,29,Medium,Low,No Purchase
13823,15,Male,Asia,Action,23,0,Hard,16,142,16,36,High,Medium,No Purchase
13824,36,Male,USA,Strategy,10,1,Easy,17,106,55,14,High,Medium,Purchased
13825,37,Male,Other,Simulation,10,0,Easy,14,101,62,39,High,Medium,No Purchase
13826,33,Male,Other,Action,2,0,Easy,15,115,95,32,High,Low,No Purchase
13827,32,Female,Europe,Action,11,0,Easy,17,125,2,20,High,Medium,No Purchase
13828,26,Male,Other,Sports,16,0,Easy,5,50,79,13,Low,Medium,No Purchase
13829,42,Male,Europe,Action,18,0,Medium,13,86,49,38,Medium,Medium,No Purchase
13830,42,Female,USA,RPG,9,1,Easy,12,135,99,20,High,Low,Purchased
13831,47,Male,Asia,RPG,23,0,Easy,14,35,89,33,Medium,Medium,No Purchase
13832,33,Female,Europe,Action,11,0,Easy,11,158,29,31,High,Medium,No Purchase
13833,42,Female,USA,Sports,12,0,Hard,5,19,48,19,Low,Medium,No Purchase
13834,40,Male,USA,Simulation,16,0,Easy,5,111,60,8,Medium,Medium,No Purchase
13835,49,Male,Europe,RPG,3,1,Medium,4,127,6,48,Medium,Low,Purchased
13836,48,Female,Europe,Strategy,16,0,Medium,17,100,9,43,High,Medium,No Purchase
